"11"; "8041"; "A'PIEU Увлажняющий гель с мадекассосидом в тубе Madecassoside Cica Gel "; "1043"; "1461"; "8809581443235"; "A'PIEU"; "Производитель: ABLE C&C. CO., LTD., КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Бальзам для губ содержит масло ореха макадамии, масло капуасу, мадекассоид, керамиды. травяной комплекс и т.д. Глубоко питательный и увлажняющий бальзам для губ сохраняет мягкость и упругость кожи губ. Благодаря растительной формуле укрепляет защитный барьер кожи. Масляная формула восстанавливает эластичность и препятствует появлению шелушения кожи. Мягкий аромат цитрусовых создает освежающий эффект. Применение: Наносите средство на сухую, чистую кожу губ."; "100"; "https://beautyty.org/wp-content/uploads/2019/01/8809530066492_1.jpg";"0";"None";"50"
"12"; "8043"; "A'PIEU Увлажняющий гель с мадекассосидом Madecassoside Cica Gel "; "1043"; "1461"; "8809530062586"; "A'PIEU"; "Производитель: ABLE C&C CO., LTD.,КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Гель с мадекассосидом для чувствительной и проблемной кожи с легкой освежающей текстурой. Гель оказывает мгновенное увлажняющее и успокаивающее действие, а также помогает укрепить кожный барьер, защищает кожу от повреждений, вызванных вредными факторами окружающей среды. В составе крема экстракт центеллы азиатской, а также мадекасоссид, который обладает противовоспалительным действием, помогает справиться не только со свежими высыпаниями на коже, но и хроническим акне и даже псориазом. Мадекасоссид является эффективным антивозрастным компонентом, так как стимулирует синтез коллагена кожи. Способ применения: Нанести на чистую кожу мягкими массирующими движениями."; "100"; "https://beautyty.org/wp-content/uploads/2019/01/8809581455771_3.jpg";"0";"None";"50"
"13"; "8043"; "A'PIEU Крем для лица с мадекассоидом Madecassoside Cream 120ml"; "1268"; "1775"; "8809530051658"; "A'PIEU"; "Производитель: ABLE C&C CO., LTD.,КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Гель с мадекассосидом для чувствительной и проблемной кожи с легкой освежающей текстурой. Гель оказывает мгновенное увлажняющее и успокаивающее действие, а также помогает укрепить кожный барьер, защищает кожу от повреждений, вызванных вредными факторами окружающей среды. В составе крема экстракт центеллы азиатской, а также мадекасоссид, который обладает противовоспалительным действием, помогает справиться не только со свежими высыпаниями на коже, но и хроническим акне и даже псориазом. Мадекасоссид является эффективным антивозрастным компонентом, так как стимулирует синтез коллагена кожи. Способ применения: Нанести на чистую кожу мягкими массирующими движениями."; "170"; "https://beautyty.org/wp-content/uploads/2019/01/8809581455771_3.jpg";"0";"None";"120"
"14"; "8043"; "A'PIEU Компактная пудра с мадекасоссидом Madecassoside Powder Pact "; "744"; "1042"; "8809581446908"; "A'PIEU"; "Производитель: ABLE C&C CO., LTD.,КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Гель с мадекассосидом для чувствительной и проблемной кожи с легкой освежающей текстурой. Гель оказывает мгновенное увлажняющее и успокаивающее действие, а также помогает укрепить кожный барьер, защищает кожу от повреждений, вызванных вредными факторами окружающей среды. В составе крема экстракт центеллы азиатской, а также мадекасоссид, который обладает противовоспалительным действием, помогает справиться не только со свежими высыпаниями на коже, но и хроническим акне и даже псориазом. Мадекасоссид является эффективным антивозрастным компонентом, так как стимулирует синтез коллагена кожи. Способ применения: Нанести на чистую кожу мягкими массирующими движениями."; "56"; "https://beautyty.org/wp-content/uploads/2019/01/8809581455771_3.jpg";"0";"None";"6"
"15"; "8043"; "A'PIEU Успокаивающий крем со смолой мастикового дерева Nonco Mastic Calming Cream"; "943"; "1321"; "8809530077207"; "A'PIEU"; "Производитель: ABLE C&C CO., LTD.,КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Гель с мадекассосидом для чувствительной и проблемной кожи с легкой освежающей текстурой. Гель оказывает мгновенное увлажняющее и успокаивающее действие, а также помогает укрепить кожный барьер, защищает кожу от повреждений, вызванных вредными факторами окружающей среды. В составе крема экстракт центеллы азиатской, а также мадекасоссид, который обладает противовоспалительным действием, помогает справиться не только со свежими высыпаниями на коже, но и хроническим акне и даже псориазом. Мадекасоссид является эффективным антивозрастным компонентом, так как стимулирует синтез коллагена кожи. Способ применения: Нанести на чистую кожу мягкими массирующими движениями."; "100"; "https://beautyty.org/wp-content/uploads/2019/01/8809581455771_3.jpg";"0";"None";"50"
"16"; "8063"; "A'PIEU Праймер под макияж Soo Boo Ji Smoothing Primer"; "880"; "1232"; "8809530077696"; "A'PIEU"; "Производитель: ABLE C&C. CO., LTD., КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Тоник для ухода за кожей сразу после умывания, эффективно оздоравливает проблемную кожу, а также подходит для жирной и комбинированной, чувствительной и раздраженной. Средство с легкой текстурой увлажняет, смягчает и успокаивает кожу, делает кожу более матовой и ухоженной, предупреждает появление сухости, стянутости и шелушений. Кроме того, тоник способствует отшелушиванию ороговевших частиц эпидермиса, там самым предупреждает забивание сальных протоков, которое приводит к возникновению воспалений. В составе тоника масло чайного дерева, которое является мощным антисептиком природного происхождения, оказывает противовоспалительное, противогрибковое, антибактериальное действие. Способ применения: Нанести на очищенную кожу при помощи ватного диска или легкими похлапывающими движениями."; "85"; "https://beautyty.org/wp-content/uploads/2019/01/8809581460492_2.jpg";"0";"None";"35"
"17"; "11211"; "A'PIEU Многофункциональный увлажняющий праймер Start Up Moisture Primer "; "739"; "1034"; "8809581440197"; "A'PIEU"; "Производитель: «ABLE C&C CO. LTD.», Южная Корея, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Благодаря содержанию глутатиона придает тусклому тону кожи яркий здоровый вид и создает естественное покрытие, не забивая поры и не утяжеляя кожу. Комплекс BABY NMF комплексно воздействует на кожу лица – поддерживает оптимальный уровень влаги, ускоряет регенерацию клеток, обладает успокаивающим действием, улучшает текстуру кожи, придавая ей шелковистость и мягкость, сокращает морщины. Каламин снимает воспаления и бактериальные высыпания, помогает справиться с покраснениями, зудом.
Применение: нанести на чистую сухую кожу на завершающем этапе ухода."; "80"; "https://beautyty.org/wp-content/uploads/2019/01/8809581471313_1.jpg";"0";"None";"30"
"18"; "11211"; "A'PIEU Праймер для маскировки пор Start Up Pore Primer "; "723"; "1013"; "8809581440180"; "A'PIEU"; "Производитель: «ABLE C&C CO. LTD.», Южная Корея, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Благодаря содержанию глутатиона придает тусклому тону кожи яркий здоровый вид и создает естественное покрытие, не забивая поры и не утяжеляя кожу. Комплекс BABY NMF комплексно воздействует на кожу лица – поддерживает оптимальный уровень влаги, ускоряет регенерацию клеток, обладает успокаивающим действием, улучшает текстуру кожи, придавая ей шелковистость и мягкость, сокращает морщины. Каламин снимает воспаления и бактериальные высыпания, помогает справиться с покраснениями, зудом.
Применение: нанести на чистую сухую кожу на завершающем этапе ухода."; "80"; "https://beautyty.org/wp-content/uploads/2019/01/8809581471313_1.jpg";"0";"None";"30"
"19"; "11211"; "A’pieu Многофункциональный матирующий праймер Start Up Primer Matt "; "739"; "1034"; "8809581440203"; "A'PIEU"; "Производитель: «ABLE C&C CO. LTD.», Южная Корея, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Благодаря содержанию глутатиона придает тусклому тону кожи яркий здоровый вид и создает естественное покрытие, не забивая поры и не утяжеляя кожу. Комплекс BABY NMF комплексно воздействует на кожу лица – поддерживает оптимальный уровень влаги, ускоряет регенерацию клеток, обладает успокаивающим действием, улучшает текстуру кожи, придавая ей шелковистость и мягкость, сокращает морщины. Каламин снимает воспаления и бактериальные высыпания, помогает справиться с покраснениями, зудом.
Применение: нанести на чистую сухую кожу на завершающем этапе ухода."; "78"; "https://beautyty.org/wp-content/uploads/2019/01/8809581471313_1.jpg";"0";"None";"28"
"20"; "8077"; "A'PIEU Увлажняющий крем с термальной водой Thermal Water Cream"; "790"; "1107"; "8806185783668"; "A'PIEU"; "Производитель: ABLE C&C. CO., LTD., КОРЕЯ, РЕСПУБЛИКА, SK TWINTOWER A-3F, 345-9, GASAN-DONG, GEUMCHEON-GU, SEOUL. Увлажняющий комплекс создает упругость, здоровое сияние, препятствует обезвоженности кожи. Оксид цинка уменьшает продукцию кожного сала, оказывает антисептическое и вяжущее действие. Минеральный комплекс  придает коже естественное сияние. Экстракт лотоса обладает  успокаивающим действием, укрепляет клетки кожи. Стимулируют активность клеток кожи, замедляют процессы старения, предотвращают образование морщин и делают кожу гладкой и эластичной. Растительный цветочный комплекс восстанавливает яркий, чистый тон кожи, укрепляет местный иммунитет, стимулирует обновление клеток кожи. Применение: Нанесите небольшое количество крема на кожу мягкими, массирующими движениями, тщательно растушуйте. Объем: 20 мл."; "130"; "https://beautyty.org/wp-content/uploads/2019/01/8809581442528_1-324x432.jpg";"0";"None";"80"
"21"; "601"; "COSRX Ампульная эссенция с прополисом Propolis Light Ampule"; "1417"; "1985"; "8809416470337"; "COSRX"; "Производитель: COSRX Co.LTD., Южная Корея, 69, Seongnam- daero, Bundang-gu, Seongnam-si, Gyeonggi-do, Republic of Korea.  Серия средств Natural BHA от CosRx предназначена для оздоровления проблемной кожи, а также для ухода за чувствительной, склонной к аллергии коже. Все средства созданы на основе BHA-кислоты, а также натуральных противовоспалительных и антимикробных компонентов. Благодаря тщательно подобранному составу средство бережно ухаживает даже за самой чувствительной кожей. Увлажняет и смягчает, ускоряет заживление воспалений и предупреждает появление новых, регулирует работу сальных желез и предупреждает избыточную выработку кожного жира, способствует обновлению кожи. Основные действующие компоненты средства 1% бетаин-салицилата (BHA-кислота) и экстракт центеллы азиатской. Способ применения: Нанести эмульсию на очищенную кожу после использования Cosrx BHA Skin Returning A-Sol. Во время применения средств серии обязательно использовать солнцезащитный крем при активном солнце."; "70"; "http://localhost/wp/wp-content/uploads/2019/01/8809416470269.jpg";"0";"Propolis Extract, Butylene Glycol, Glycerin, Betaine, 1,2-Hexanediol, Cassia Obtusifolia Seed Extract, Sodium Hyaluronate, Hydroxyethylcellulose, Carbomer, Panthenol, Arginine";"20"
"22"; "11847"; "Elizavecca Крем-маска для лица 24K Gold Waterdrop + 2HSAM Cream Mask"; "897"; "1256"; "8809418750499"; "Elizavecca"; "Производитель: Aria Cosmetic co., Ltd., КОРЕЯ, РЕСПУБЛИКА, 44, Oksan-ro 208beon-gil, Wonmi-gu, Bucheon-si, Gyeonggi-do. Антивозрастная крем-маска для лица на основе 24К золота, экстракта женьшеня и трепанга. Обеспечивает глубокое увлажнение. После нанесения крема вы почувствуйте, как крем становится капельками воды, насыщая кожу влагой."; "200"; "https://beautyty.org/wp-content/uploads/2019/01/8809418750499.jpg";"0";"Aqua, Glycerin, Butylene Glycol, Xanthan Gum, Hamamelis Virginiana (Witch Hazel) Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Sodium Hyaluronate, Betaine, Allantoin, PEG-60 Hydrogenated Castor Oil, Snail Secretion Filtrate, Scutellaria Baicalensis Root Extract, Galactomyces Ferment Filtrate, Propolis Extract";"150"
"23"; "957"; "Elizavecca Крем для снятия макияжа Donkey Piggy Donkey Creamy Cleansing Melting Cream"; "764"; "1070"; "8809071369144"; "Elizavecca"; "Пр-ль: «MIZMUYOK Co.Ltd.» Южная Корея. 351-gil 24,Nambusunhwan-ro, Gangnam-gu, Seoul. Крем с прекрасными очищающими и уходовыми свойствами. Помогает не только удалить макияж любой стойкости, но и улучшить состояние кожи, сохранить ее молодость и красоту. Белки, содержащиеся в ослином молоке, стимулируют синтез коллагена, без которого кожа дрябнет, обвисает, появляются морщины. Молоко ослиц способствует своевременному обновлению коллагенового каркаса и тем самым замедляет процессы старения.  Очищающий крем с молоком ослиц необычайно легкое и воздушное средство, которое помогает предотвратить высыхание кожи, способствует устранению шелушений, помогает избавиться от морщин и выравнивает тон, делает кожу необычайно гладкой и шелковистой, свежей и сияющей.

Способ применения: Нанести крем на кожу лица, подождать 2 минуты, помассировать, затем удалить все сухой салфеткой или умыться теплой водой."; "150"; "http://localhost/wp/wp-content/uploads/2019/01/8809071369144.jpg";"0";"Water, Mineral Oil, PEG-7 Glyceryl Cocoate, Glycine soja (Soybean) Oil, Isononyl Isononanoate, Simmondsia Chinensis(Jojoba) Seed Oil, Propylene Glycol, PEG-40 Stearate, Glycerin, BeesWax, Glyceryl Stearate, Stearic Acid, Microcrystalline Wax, Sorbitan Sesquioleate, Camellia Japonica Seed Oil, Donkey Oil, PEG-100 Stearate, Lanolin, Dimethicone, Cetearyl Alcohol, Benzyl Glycol, Butoxydiglycol, Raspberry Ketone, Triethanolamine, Tocopheryl Acetate, Xanthan Gum, Fragrance, Disodium EDTA.";"100"
"24"; "12210"; "Elizavecca Паровой увлажняющий крем с молоком ослиц Donkey Piggy Silky Creamy Donkey Steam Moisture Milky Cream"; "784"; "1098"; "8809418750307"; "Elizavecca"; "Крем с молоком ослиц создан с использованием паровой технологии, что делает средство необычайно легким, воздушным, помогает ему быстрее усваиваться кожей и воздействовать на более глубоких уровнях. Паровой крем интенсивно увлажняет, питает и смягчает, способствует устранению шелушений, помогает избавиться от морщин и выравнивает тон, делает кожу необычайно гладкой и шелковистой, свежей и сияющей. Молоко ослиц способствует своевременному обновлению коллагенового каркаса и тем самым замедляет процессы старения. Высокое содержание натуральных антиоксидантов, нейтрализует действие свободных радикалов, что также предупреждает преждевременное старение кожи.
Способ применения: нанести крем на очищенную кожу лица мягкими массажными движениями."; "150"; "https://beautyty.org/wp-content/uploads/2019/01/8809418750307.jpg";"0";"Water, Donkey Oil, Glycerin, Butyrospermum Parkii (Shea) Butter, Butylene Glycol, Butylene Glycol Dicaprylate/Dicaprate, Cetearyl Alcohol, Glyceryl Stearate, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Bertholletia Excelsa Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Cetyl Ethylhexanoate, Niacinamide, PEG-100 Stearate, Cetyl Alcohol, Sorbitan Sesquioleate";"100"
"25"; "1027"; "Elizavecca Регенерирующий крем с муцином улитки Glutinous Ultra Escargot Renewal Grow"; "997"; "1396"; "8809418750475"; "Elizavecca"; "Пр-ль: «MIZMUYOK Co.Ltd.» Южная Корея. 351-gil 24,Nambusunhwan-ro, Gangnam-gu, Seoul.   Действие крема направлено на увлажнение кожи, на повышение ее эластичности и упругости, кроме того, крем успокаивает кожу, ускоряет заживление различных воспалительных процессов, улучшает цвет лица. Крем рекомендуется для антивозрастного ухода за любым типом кожи, также может использоваться в качестве профилактики преждевременного увядания. При нанесении на кожу активные компоненты крема взаимодействуют с кислородом, благодаря чему образуется пена из мельчайших пузырьков. Пузырьки обеспечивают насыщение кожи кислородом, способствуют глубокому прониканию активных компонентов крема, усиливают его эффективность. Ключевые компоненты средства – экстракт центеллы азиатской, а также комплекс пептидов. Способ применения: Нанести крем на лицо, избегая области вокруг глаз и губ, подождать 10-15 сек. Когда образуется «пена» из воздушных пузырьков, мягко помассировать лицо, а затем аккуратно «вбить» крем в кожу до полного впитывания.
"; "100"; "http://localhost/wp/wp-content/uploads/2019/01/8809624500062_1.jpg";"0";"Snail Secretion Filtrate(90%), Macadamia Integrifolia Seed Oil Simmondsia Chinensis (Jojoba) Seed Oil, Bras sica Napus Seed Oil, Glycerin Dipropylene Glycol Methyl Gluceth-20 Allantoin Betaine, Bees Wax, Cetyl Alcohol Glyceryl Stearate PEG-lOO Stearate, Polysorbate 6O Sorbitan Sesquioleate Glycyrrhiza Glabra (Licorice) Root Extract. Morus Alba Bark Extract, lnula l-lelenium Extract, Magnolia Liliflora Bud Extract, Cornus Officinalis Fruit Extract, Scutellaria Baicalensis Root Extract, Plantago Asiatica Extract, Platycodon Grandiﬂorum Root Extract, Prunus Armeniaca (Apricot) Kernel Extract, Glycine Max (Soybean) Seed Extract, Milk Protein Extract, Prunus Am 'gdalus Dulcis (Sweet Ain‘iond) Seed Extract, Tromethamine, Cargomer, Sodium Polyacrylate, 1,2-Hexanediol, Adenosine, Disodium EDTA, Fragrance";"50"
"26"; "951"; "Elizavecca Крем для кожи вокруг глаз с экстрактом ласточкиного гнезда Gold CF-Nest B-jo Eye Want Cream"; "743"; "1041"; "8809418750727"; "Elizavecca"; "Производитель: «MIZMUYOK Co.Ltd.» Южная Корея. 351-gil 24,Nambusunhwan-ro, Gangnam-gu, Seoul.Экстракт из ласточкиного гнезда содержит вещества, содействующие клеточному и тканевому восстановлению, оказывающие удивительно мощное омолаживающее воздействие на кожу. Также в составе масло ши и макадамии (питание кожи), ниацинамид (осветление кожи) и экстракты розмарина и гинкго. Применение: Нанести крем на кожу вокруг глаз и легонько вбить подушечками пальцев."; "150"; "http://localhost/wp/wp-content/uploads/2019/01/8809418750727.jpg";"0";"Swiftlet Nest Extract, Water, Glycerin, Butyrospermum Parkii (Shea) Butter, Methylpropanediol, Cetearyl Alcohol, Butylene Glycol Dicaprylate/Dicaprate, Glyceryl Stearate, Caprylic/Capric Triglyceride, Cyclopentasiloxane, Niacinamide, Macadamia Integrifolia Seed Oil, Cetyl Ethylhexanoate, Cetyl Alcohol, Cetearyl Glucoside, Hippophae Rhamnoides Seed Oil, Linum Usitatissimum (Linseed) Seed Oil,";"100"
"27"; "953"; "Elizavecca Маска-пленка с экстрактом ласточкиного гнезда и коллагеном Gold CF-Nest Collagen Jella Pack Mask"; "870"; "1218"; "8809339907804"; "Elizavecca"; "Производитель: «MIZMUYOK Co.Ltd.» Южная Корея. 351-gil 24,Nambusunhwan-ro, Gangnam-gu, Seoul. Маска-пленка на основе коллагена(4000mg), экстракта ласточкиного гнезда (4000mg) и золота 0,2ppm. Фермент ласточкиного гнезда обеспечивает эффект лифтинга, разглаживает морщины и препятствует появлению новых. Стимулирует процесс регенирации тканей. Маска глубоко увлажняет, питает, освежая и смягчая кожу. Применение: нанесите маску на сухую кожу. Маска постепенно будет менять цвет с белого на прозрачный, превращаясь в пленку. Снять через 30 мин."; "130"; "http://localhost/wp/wp-content/uploads/2019/01/8809339907804.jpg";"0";"Water, Polyurethane-34, Cetyl Ethylhexanoate, Water, Swiftlet Nest Extract, 1,2-Hexanediol, Butylene Glycol, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Water, Collagen Extract, 1,2-Hexanediol, Butylene Glycol, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Tocopheryl Acetate, Chamaecyparis Obtusa Water, 1,2-Hexanediol, Butylene Glycol, Caprylyl Glycol, Illicium Verum (Anise) Fruit Extract, Actinidia";"80"
